countries,decomposition,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Colombia,One person households,,,,,,,,,,,,,,,,,,,4118.0,4518.0,4518.0,4470.0,5175.0,5192.0,5334.0,5517.0,5511.0,5761.0,6014.0,6052.0,6285.0,6530.0,6400.0,6398.0,6482.0,6588.0,6498.0,5971.0,5769.0,6367.0,
Colombia,Couples without children,,,,,,,,,,,,,,,,,,,4233.0,4519.0,4642.0,4434.0,4794.0,5026.0,6087.0,6058.0,5850.0,6406.0,6914.0,7120.0,7475.0,8072.0,8091.0,7548.0,8081.0,7820.0,7662.0,6729.0,6506.0,7631.0,
Colombia,Couples with children,,,,,,,,,,,,,,,,,,,3107.0,2886.0,3074.0,3118.0,3288.0,3320.0,3567.0,3626.0,3767.0,4020.0,4325.0,4468.0,4710.0,4815.0,4922.0,4843.0,4845.0,4844.0,4620.0,4210.0,4283.0,4545.0,
Colombia,Single parents,,,,,,,,,,,,,,,,,,,2824.0,2795.0,2624.0,2736.0,2877.0,2921.0,2938.0,2986.0,3042.0,3236.0,3464.0,3538.0,3604.0,3711.0,3822.0,3875.0,3889.0,3850.0,3791.0,3167.0,3331.0,3277.0,
Colombia,Other family / non-family households,,,,,,,,,,,,,,,,,,,4213.0,4306.0,4383.0,4266.0,4613.0,4759.0,5021.0,5322.0,5424.0,5754.0,6180.0,6364.0,6710.0,7034.0,7113.0,7053.0,7016.0,7099.0,6821.0,5821.0,6100.0,6305.0,
Czech Republic,One person households,,,,,,,,,,,,,,,,,,,,9209.0,,9865.0,,,11248.0,,,11856.0,,,12013.0,,,12628.0,,,,,,,
Czech Republic,Couples without children,,,,,,,,,,,,,,,,,,,,13123.0,,14030.0,,,15541.0,,,16220.0,,,16763.0,,,18286.0,,,,,,,
Czech Republic,Couples with children,,,,,,,,,,,,,,,,,,,,13072.0,,14132.0,,,16797.0,,,17133.0,,,17279.0,,,20474.0,,,,,,,
Czech Republic,Single parents,,,,,,,,,,,,,,,,,,,,7002.0,,6962.0,,,8579.0,,,10654.0,,,9775.0,,,11848.0,,,,,,,
Czech Republic,Other family / non-family households,,,,,,,,,,,,,,,,,,,,17173.0,,18371.0,,,21566.0,,,21863.0,,,20396.0,,,23753.0,,,,,,,
Denmark,One person households,,,,,20881.0,,,,,20941.0,,,12050.0,,,,,14416.0,,,,15759.0,,,,,,,,,,,11909.0,12399.0,12599.0,13484.0,13782.0,14706.0,15686.0,15990.0,
Denmark,Couples without children,,,,,37187.0,,,,,40410.0,,,36920.0,,,,,40705.0,,,,42191.0,,,,,,,,,,,38828.0,39403.0,40260.0,40805.0,41226.0,42041.0,43648.0,42282.0,
Denmark,Couples with children,,,,,38623.0,,,,,39205.0,,,39266.0,,,,,41466.0,,,,44206.0,,,,,,,,,,,52348.0,53031.0,53992.0,54573.0,55497.0,57944.0,58781.0,55747.0,
Denmark,Single parents,,,,,20477.0,,,,,19513.0,,,18774.0,,,,,20768.0,,,,21993.0,,,,,,,,,,,25081.0,26142.0,26975.0,27216.0,27414.0,28801.0,29286.0,27861.0,
Denmark,Other family / non-family households,,,,,48853.0,,,,,47370.0,,,45823.0,,,,,46471.0,,,,47042.0,,,,,,,,,,,53488.0,54962.0,54678.0,56676.0,56430.0,59483.0,60789.0,58595.0,
Estonia,One person households,,,,,,,,,,,,,,,,,,,,,,5248.0,,,,,,,,,,,,,,,,,,,
Estonia,Couples without children,,,,,,,,,,,,,,,,,,,,,,8965.0,,,,,,,,,,,,,,,,,,,
Estonia,Couples with children,,,,,,,,,,,,,,,,,,,,,,11045.0,,,,,,,,,,,,,,,,,,,
Estonia,Single parents,,,,,,,,,,,,,,,,,,,,,,5067.0,,,,,,,,,,,,,,,,,,,
Estonia,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,10913.0,,,,,,,,,,,,,,,,,,,
Finland,One person households,,,,,,,,,,,,,13647.0,,,,,16596.0,,,,19227.0,,,20406.0,,,20504.0,,,20477.0,,,21717.0,,,,,,,
Finland,Couples without children,,,,,,,,,,,,,25117.0,,,,,30912.0,,,,33853.0,,,37082.0,,,36283.0,,,36697.0,,,37338.0,,,,,,,
Finland,Couples with children,,,,,,,,,,,,,24096.0,,,,,28515.0,,,,31194.0,,,33775.0,,,34502.0,,,34997.0,,,34249.0,,,,,,,
Finland,Single parents,,,,,,,,,,,,,14350.0,,,,,15063.0,,,,17115.0,,,16816.0,,,19440.0,,,17920.0,,,17273.0,,,,,,,
Finland,Other family / non-family households,,,,,,,,,,,,,24947.0,,,,,30355.0,,,,34662.0,,,36614.0,,,36703.0,,,36882.0,,,38930.0,,,,,,,
France,One person households,,,,,,,,,,,,,,28106.0,28553.0,29602.0,29713.0,30088.0,30964.0,30726.0,30673.0,30431.0,31159.0,31007.0,32119.0,31714.0,31737.0,31713.0,31563.0,32023.0,33526.0,33230.0,33988.0,33747.0,33874.0,33757.0,33868.0,34767.0,34551.0,34311.0,
France,Couples without children,,,,,,,,,,,,,,37368.0,38262.0,40776.0,41002.0,41736.0,42262.0,43422.0,43662.0,43329.0,44238.0,45210.0,46522.0,46290.0,47662.0,47950.0,48643.0,48943.0,49721.0,50027.0,50549.0,51147.0,51675.0,51965.0,52480.0,53239.0,53464.0,52297.0,
France,Couples with children,,,,,,,,,,,,,,20708.0,21279.0,22805.0,22976.0,23750.0,24249.0,25578.0,25869.0,25876.0,26213.0,26675.0,27234.0,27577.0,27783.0,27998.0,27897.0,27677.0,27884.0,27791.0,27822.0,28302.0,28300.0,29298.0,29698.0,29697.0,30526.0,30814.0,
France,Single parents,,,,,,,,,,,,,,12540.0,12018.0,13588.0,12746.0,12212.0,12718.0,13318.0,13990.0,13674.0,13928.0,13395.0,13983.0,13558.0,13751.0,13324.0,13184.0,13064.0,13818.0,13273.0,14249.0,13482.0,13391.0,13921.0,14594.0,15035.0,15143.0,15314.0,
France,Other family / non-family households,,,,,,,,,,,,,,31259.0,31516.0,33066.0,33265.0,34091.0,34695.0,36265.0,36269.0,35985.0,36897.0,36322.0,37498.0,37898.0,37586.0,37671.0,37722.0,37115.0,36832.0,36987.0,37260.0,37239.0,37221.0,37870.0,39028.0,38134.0,39421.0,39696.0,
Germany,One person households,,20428.0,20691.0,21500.0,22324.0,23723.0,24355.0,24470.0,22462.0,21818.0,22365.0,21847.0,22398.0,22273.0,22412.0,23107.0,23867.0,24215.0,24139.0,24186.0,23263.0,23767.0,23087.0,22845.0,22707.0,22584.0,22266.0,21636.0,21624.0,22288.0,21932.0,22398.0,23059.0,23213.0,23794.0,24053.0,24346.0,26127.0,26674.0,26389.0,
Germany,Couples without children,,28916.0,29378.0,30990.0,31616.0,33794.0,34386.0,34421.0,30911.0,32684.0,32763.0,32236.0,32395.0,32286.0,32585.0,33954.0,33146.0,32957.0,31571.0,32426.0,32122.0,31819.0,31324.0,31195.0,31630.0,31859.0,32698.0,32759.0,32737.0,33041.0,33536.0,34160.0,36113.0,36908.0,37321.0,38532.0,38880.0,41360.0,41507.0,40566.0,
Germany,Couples with children,,26565.0,26639.0,27209.0,27540.0,28462.0,28781.0,29625.0,27169.0,27916.0,28125.0,27498.0,28092.0,28362.0,27215.0,28246.0,28836.0,29229.0,27925.0,29099.0,29385.0,28870.0,28320.0,28324.0,29154.0,29561.0,29818.0,30514.0,30078.0,29534.0,29867.0,30508.0,31363.0,31903.0,32414.0,34057.0,35340.0,36935.0,37101.0,35168.0,
Germany,Single parents,,14725.0,14317.0,15340.0,15057.0,15240.0,16827.0,14850.0,13346.0,14385.0,14451.0,12125.0,13555.0,14126.0,13780.0,13228.0,12495.0,13179.0,12927.0,11860.0,12361.0,10398.0,9477.0,9118.0,10287.0,11260.0,10909.0,11247.0,11429.0,11134.0,10341.0,10744.0,11067.0,11987.0,12083.0,12916.0,14641.0,16809.0,16863.0,17022.0,
Germany,Other family / non-family households,,31068.0,32241.0,35159.0,35825.0,36775.0,39434.0,39916.0,37416.0,36626.0,37213.0,35891.0,36393.0,36135.0,34962.0,36795.0,37436.0,37189.0,34407.0,34740.0,35369.0,34997.0,33579.0,34190.0,35002.0,33845.0,32996.0,33766.0,34408.0,34392.0,34238.0,34477.0,35129.0,36947.0,36896.0,39557.0,40318.0,38761.0,38694.0,39665.0,
Greece,One person households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Couples without children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Couples with children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Single parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,One person households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Couples without children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Couples with children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Single parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,One person households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Couples without children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Couples with children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Single parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,One person households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,Couples without children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,Couples with children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,Single parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,One person households,,,,,,,,,,,,,,,,,,,9380.0,7068.0,9357.0,10473.0,10369.0,9804.0,11354.0,11505.0,10449.0,10623.0,11148.0,13635.0,12380.0,13033.0,12693.0,13991.0,13565.0,15338.0,13852.0,11141.0,11419.0,,
Israel,Couples without children,,,,,,,,,,,,,,,,,,,15543.0,12480.0,15291.0,17030.0,17500.0,16988.0,17715.0,19041.0,17804.0,18803.0,19424.0,22191.0,22180.0,22081.0,22653.0,23959.0,25045.0,26245.0,23197.0,22179.0,22748.0,,
Israel,Couples with children,,,,,,,,,,,,,,,,,,,15759.0,14056.0,13325.0,14002.0,14788.0,14160.0,15600.0,15303.0,15279.0,16204.0,15708.0,16914.0,18568.0,19403.0,20050.0,20530.0,21901.0,23217.0,22125.0,20683.0,21884.0,,
Israel,Single parents,,,,,,,,,,,,,,,,,,,5594.0,4838.0,5976.0,5049.0,5792.0,6856.0,9268.0,10483.0,8982.0,8715.0,8417.0,10583.0,11453.0,11524.0,12677.0,13064.0,15224.0,13673.0,16356.0,12320.0,14603.0,,
Israel,Other family / non-family households,,,,,,,,,,,,,,,,,,,16119.0,15677.0,15510.0,16151.0,15823.0,17721.0,19443.0,18954.0,19318.0,19368.0,19692.0,19457.0,21107.0,22926.0,22860.0,22852.0,25427.0,24935.0,23316.0,22870.0,22762.0,,
Italy,One person households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Couples without children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Couples with children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Single parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,One person households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Couples without children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Couples with children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Single parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Korea,One person households,,,,,,,,,,,,,,,,,,,,,,,,13025.0,,13097.0,,11890.0,,11980.0,,11603.0,,,,,,,,,
South Korea,Couples without children,,,,,,,,,,,,,,,,,,,,,,,,16754.0,,16234.0,,15870.0,,16560.0,,18483.0,,,,,,,,,
South Korea,Couples with children,,,,,,,,,,,,,,,,,,,,,,,,22333.0,,22743.0,,22963.0,,24438.0,,25309.0,,,,,,,,,
South Korea,Single parents,,,,,,,,,,,,,,,,,,,,,,,,16990.0,,16325.0,,16927.0,,20301.0,,22609.0,,,,,,,,,
South Korea,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,,,21501.0,,21788.0,,22941.0,,24867.0,,25507.0,,,,,,,,,
Lithuania,One person households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,Couples without children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,Couples with children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,Single parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,One person households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,Couples without children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,Couples with children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,Single parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,One person households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,Couples without children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,Couples with children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,Single parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,One person households,,,,,,,,,,,15564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,Couples without children,,,,,,,,,,,30125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,Couples with children,,,,,,,,,,,25128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,Single parents,,,,,,,,,,,2576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,Other family / non-family households,,,,,,,,,,,26463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,One person households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,Couples without children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,Couples with children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,Single parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,One person households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,Couples without children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,Couples with children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,Single parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,One person households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,Couples without children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,Couples with children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,Single parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,One person households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Couples without children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Couples with children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Single parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,One person households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Couples without children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Couples with children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Single parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,One person households,,,,,,,,,,,,,,,,,,19316.0,19408.0,20009.0,,20768.0,21210.0,21360.0,21716.0,22167.0,22462.0,22135.0,22197.0,22309.0,21925.0,21568.0,22069.0,23107.0,23811.0,24753.0,24871.0,25432.0,26415.0,,
Sweden,Couples without children,,,,,,,,,,,,,,,,,,31664.0,32590.0,33191.0,,34044.0,34603.0,35606.0,37166.0,36956.0,37716.0,37379.0,36822.0,38190.0,39309.0,39046.0,39980.0,41132.0,43190.0,43943.0,42439.0,43528.0,43186.0,,
Sweden,Couples with children,,,,,,,,,,,,,,,,,,26298.0,27152.0,27329.0,,28379.0,28779.0,29543.0,30496.0,31177.0,31253.0,31663.0,32546.0,32833.0,33110.0,34732.0,35065.0,36187.0,36165.0,36207.0,36546.0,37273.0,37703.0,,
Sweden,Single parents,,,,,,,,,,,,,,,,,,14436.0,15205.0,15147.0,,15813.0,16136.0,16791.0,18204.0,16724.0,17384.0,17521.0,18218.0,18899.0,18609.0,19244.0,19888.0,21340.0,20978.0,20986.0,20894.0,22221.0,20732.0,,
Sweden,Other family / non-family households,,,,,,,,,,,,,,,,,,33605.0,33978.0,34738.0,,34620.0,35912.0,36896.0,37772.0,37296.0,37186.0,37317.0,39328.0,40296.0,36923.0,39361.0,43464.0,41666.0,40751.0,42375.0,42864.0,39520.0,43206.0,,
Switzerland,One person households,,,,,,,,,,25145.0,,,,,,,,32183.0,,32195.0,,33171.0,,30675.0,30118.0,29958.0,29199.0,29097.0,28113.0,28719.0,30201.0,31479.0,30745.0,32569.0,32459.0,30520.0,30646.0,30272.0,32133.0,29941.0,
Switzerland,Couples without children,,,,,,,,,,39159.0,,,,,,,,42050.0,,43497.0,,40282.0,,43076.0,41502.0,42906.0,42759.0,42021.0,43402.0,44466.0,41641.0,43203.0,42360.0,41618.0,43088.0,42648.0,42077.0,41872.0,42651.0,43051.0,
Switzerland,Couples with children,,,,,,,,,,33042.0,,,,,,,,33358.0,,33760.0,,33988.0,,34783.0,36302.0,36458.0,36901.0,37620.0,38836.0,40111.0,37309.0,39461.0,38410.0,39445.0,39247.0,39494.0,39490.0,39755.0,40644.0,40138.0,
Switzerland,Single parents,,,,,,,,,,24276.0,,,,,,,,25191.0,,28542.0,,24073.0,,24424.0,25616.0,24628.0,26412.0,25989.0,27230.0,26800.0,27203.0,25141.0,25406.0,26088.0,19912.0,22464.0,24091.0,24365.0,27885.0,27440.0,
Switzerland,Other family / non-family households,,,,,,,,,,42206.0,,,,,,,,37291.0,,45003.0,,42399.0,,44244.0,44399.0,44486.0,45174.0,45419.0,46228.0,47574.0,44968.0,43488.0,43004.0,44711.0,44086.0,43872.0,43457.0,44297.0,43211.0,42355.0,
United Kingdom,One person households,8092.0,7842.0,7905.0,8553.0,9303.0,9461.0,9530.0,10401.0,10655.0,10975.0,10474.0,9854.0,9810.0,10837.0,11730.0,11992.0,12355.0,13322.0,14357.0,14072.0,14281.0,15176.0,15445.0,15841.0,16237.0,16796.0,16086.0,15928.0,15474.0,16131.0,16378.0,16801.0,17479.0,17320.0,16883.0,17477.0,17568.0,18350.0,18326.0,,
United Kingdom,Couples without children,16821.0,17094.0,18020.0,18914.0,19954.0,20737.0,21024.0,22673.0,21854.0,21377.0,20477.0,22662.0,23038.0,24018.0,24699.0,25984.0,26464.0,27552.0,28134.0,28242.0,29156.0,30640.0,30387.0,31423.0,31888.0,31885.0,31270.0,30619.0,30182.0,30152.0,31523.0,31689.0,32269.0,32353.0,32266.0,32847.0,32990.0,32475.0,31846.0,,
United Kingdom,Couples with children,15642.0,16138.0,16371.0,17205.0,17893.0,19216.0,19997.0,20390.0,20814.0,20228.0,20416.0,20537.0,20821.0,21727.0,22121.0,23189.0,23993.0,25427.0,25477.0,26227.0,25989.0,26762.0,27248.0,27984.0,28156.0,27888.0,26457.0,26723.0,25914.0,25973.0,25762.0,26460.0,27174.0,26973.0,27606.0,27487.0,29215.0,27382.0,28654.0,,
United Kingdom,Single parents,3525.0,3988.0,4524.0,3769.0,3331.0,1893.0,2982.0,2419.0,2209.0,1760.0,1399.0,746.18,62.19,80.59,95.19,84.35,94.01,111.83,575.02,4897.0,4804.0,5020.0,5550.0,5177.0,5174.0,5363.0,5367.0,5114.0,4907.0,4858.0,4682.0,5792.0,5755.0,5603.0,5708.0,6864.0,6910.0,7380.0,7022.0,,
United Kingdom,Other family / non-family households,19880.0,21112.0,22234.0,22344.0,23106.0,24648.0,25949.0,25785.0,25340.0,23954.0,22772.0,24170.0,24181.0,26729.0,26655.0,28355.0,27976.0,29507.0,31491.0,31009.0,30649.0,32619.0,32694.0,31919.0,33054.0,30976.0,32269.0,30531.0,30324.0,30077.0,30074.0,31266.0,31531.0,32027.0,32864.0,32167.0,34482.0,30422.0,31870.0,,
United States,One person households,25085.0,25621.0,25436.0,25669.0,26042.0,26957.0,27581.0,27063.0,25917.0,25402.0,25571.0,25174.0,26229.0,26387.0,26952.0,27989.0,28836.0,28920.0,28240.0,27396.0,27194.0,27566.0,27819.0,28508.0,28208.0,27307.0,27456.0,26473.0,26328.0,26430.0,25820.0,26448.0,27697.0,28310.0,28189.0,28858.0,30995.0,30002.0,29309.0,29684.0,
United States,Couples without children,38351.0,39253.0,39694.0,41777.0,42202.0,42316.0,42924.0,42878.0,41752.0,41337.0,40793.0,41507.0,42938.0,43566.0,44425.0,46846.0,47454.0,46877.0,46681.0,47164.0,46987.0,45901.0,46152.0,46846.0,48484.0,47181.0,46630.0,46569.0,46529.0,46881.0,45246.0,47342.0,50384.0,50820.0,52240.0,51493.0,55322.0,53919.0,54077.0,51961.0,
