countries,decomposition,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Estonia,One person households,,,,,,,,,,,,,,,,,,4100.0,,,,5187.0,,,7097.0,,,7615.0,,,7414.0,,,9078.0,,,,,,,
Estonia,Couples without children,,,,,,,,,,,,,,,,,,6407.0,,,,8331.0,,,13465.0,,,11808.0,,,12907.0,,,17996.0,,,,,,,
Estonia,Couples with children,,,,,,,,,,,,,,,,,,7552.0,,,,10103.0,,,15324.0,,,14135.0,,,16756.0,,,20594.0,,,,,,,
Estonia,Single parents,,,,,,,,,,,,,,,,,,4823.0,,,,5093.0,,,8904.0,,,8025.0,,,9736.0,,,12531.0,,,,,,,
Estonia,Other family / non-family households,,,,,,,,,,,,,,,,,,7047.0,,,,9734.0,,,14831.0,,,12831.0,,,14903.0,,,20562.0,,,,,,,
Finland,One person households,,,,,,,,,,,,,13969.0,,,,,15233.0,,,,17317.0,,,18457.0,,,19103.0,,,18808.0,,,19597.0,,,,,,,
Finland,Couples without children,,,,,,,,,,,,,21069.0,,,,,24655.0,,,,27300.0,,,30767.0,,,31093.0,,,31241.0,,,31738.0,,,,,,,
Finland,Couples with children,,,,,,,,,,,,,21001.0,,,,,23755.0,,,,26547.0,,,29407.0,,,30306.0,,,30111.0,,,29892.0,,,,,,,
Finland,Single parents,,,,,,,,,,,,,16254.0,,,,,15912.0,,,,17879.0,,,18649.0,,,19985.0,,,19590.0,,,20369.0,,,,,,,
Finland,Other family / non-family households,,,,,,,,,,,,,22695.0,,,,,25378.0,,,,29585.0,,,31859.0,,,33200.0,,,32511.0,,,34057.0,,,,,,,
France,One person households,,17038.0,,,,,,18787.0,,,,,,19603.0,19636.0,19785.0,20021.0,20135.0,20677.0,20763.0,20548.0,20490.0,21049.0,21437.0,21808.0,22095.0,22063.0,21818.0,21787.0,21720.0,22302.0,22070.0,22337.0,22570.0,22575.0,22095.0,22918.0,23494.0,23321.0,23054.0,
France,Couples without children,,22063.0,,,,,,23175.0,,,,,,25475.0,25596.0,26485.0,26748.0,27072.0,27756.0,28710.0,28609.0,28440.0,28771.0,29608.0,30058.0,30190.0,30595.0,30740.0,30506.0,30494.0,30709.0,30722.0,30880.0,31405.0,31768.0,31331.0,31545.0,32177.0,32082.0,31770.0,
France,Couples with children,,20071.0,,,,,,21308.0,,,,,,22023.0,22233.0,22740.0,22992.0,23579.0,24057.0,25023.0,25307.0,25184.0,25411.0,26027.0,26437.0,27257.0,27242.0,27265.0,27076.0,26829.0,26827.0,26854.0,26939.0,27307.0,27352.0,27768.0,28090.0,28470.0,28887.0,28928.0,
France,Single parents,,14914.0,,,,,,13708.0,,,,,,15089.0,15024.0,15531.0,15496.0,15462.0,16044.0,16329.0,16774.0,16757.0,16741.0,16466.0,16999.0,16683.0,16999.0,16679.0,16598.0,16357.0,16602.0,16535.0,16983.0,17147.0,17138.0,17042.0,17907.0,18350.0,17802.0,18185.0,
France,Other family / non-family households,,23161.0,,,,,,25570.0,,,,,,25893.0,25894.0,26301.0,26898.0,27426.0,28135.0,29200.0,28667.0,28820.0,29532.0,29075.0,29796.0,30388.0,30286.0,30124.0,30130.0,29613.0,29377.0,29326.0,29782.0,29783.0,30333.0,30134.0,31370.0,31387.0,31635.0,31509.0,
Germany,One person households,,19707.0,19828.0,20495.0,21072.0,22204.0,22717.0,23246.0,21146.0,21023.0,21664.0,21044.0,21604.0,21526.0,21461.0,21900.0,22440.0,22921.0,23022.0,23209.0,22796.0,23288.0,22566.0,22637.0,22487.0,22242.0,22171.0,21540.0,21616.0,21961.0,21650.0,22165.0,22670.0,23192.0,23402.0,23767.0,23793.0,25759.0,26000.0,25499.0,
Germany,Couples without children,,26296.0,26480.0,27706.0,28138.0,29715.0,29952.0,31229.0,28094.0,28910.0,29375.0,28633.0,28486.0,29278.0,29065.0,30238.0,29823.0,30388.0,29643.0,30278.0,29997.0,29918.0,29031.0,29137.0,29316.0,29358.0,29882.0,30316.0,29984.0,30175.0,30389.0,30932.0,32161.0,32971.0,32405.0,33856.0,34226.0,35830.0,35367.0,34900.0,
Germany,Couples with children,,23737.0,23640.0,24424.0,24884.0,25536.0,25406.0,26629.0,24809.0,25529.0,25495.0,24848.0,24928.0,25519.0,24733.0,25506.0,26402.0,27324.0,26834.0,28006.0,27891.0,27747.0,27639.0,27640.0,28044.0,28212.0,28653.0,29388.0,28706.0,28101.0,28630.0,28592.0,29566.0,29772.0,30388.0,31607.0,32525.0,34203.0,34499.0,33116.0,
Germany,Single parents,,15501.0,14933.0,16461.0,17156.0,15896.0,16685.0,17309.0,15734.0,15761.0,16265.0,15564.0,15179.0,16476.0,15925.0,15898.0,15968.0,16831.0,16179.0,15974.0,16414.0,16073.0,15365.0,15551.0,16200.0,16423.0,16669.0,17210.0,16996.0,17101.0,16558.0,16858.0,16882.0,17423.0,17261.0,18387.0,19110.0,22032.0,20756.0,22292.0,
Germany,Other family / non-family households,,27666.0,28358.0,30070.0,30943.0,32022.0,33196.0,34395.0,32479.0,31428.0,32028.0,31063.0,30855.0,31509.0,30956.0,32072.0,32395.0,32880.0,31221.0,31928.0,32217.0,32326.0,31062.0,31507.0,32083.0,31540.0,31031.0,31894.0,31746.0,31587.0,31494.0,31758.0,32467.0,33781.0,34311.0,35516.0,36416.0,36075.0,35150.0,35517.0,
Greece,One person households,,,,,,,,,,,,,11283.0,,,,,12332.0,,14431.0,15149.0,15803.0,16116.0,15846.0,16927.0,16429.0,16720.0,15437.0,14171.0,13007.0,12072.0,11972.0,12183.0,12099.0,12204.0,12348.0,12873.0,12999.0,14034.0,,
Greece,Couples without children,,,,,,,,,,,,,12640.0,,,,,12832.0,,16851.0,16974.0,18159.0,18532.0,19184.0,20382.0,19889.0,20252.0,18912.0,16076.0,15050.0,13713.0,14228.0,14490.0,14546.0,14860.0,15522.0,16213.0,15981.0,17178.0,,
Greece,Couples with children,,,,,,,,,,,,,15550.0,,,,,18525.0,,19141.0,19920.0,21132.0,20053.0,19720.0,20996.0,20290.0,21630.0,19292.0,15506.0,13316.0,12218.0,12132.0,11867.0,12561.0,12839.0,13779.0,14570.0,14691.0,16015.0,,
Greece,Single parents,,,,,,,,,,,,,11537.0,,,,,12564.0,,14459.0,12574.0,12135.0,16255.0,15451.0,14577.0,16308.0,16735.0,11676.0,9803.0,9276.0,9503.0,9146.0,8426.0,9071.0,9203.0,9400.0,11248.0,10424.0,12984.0,,
Greece,Other family / non-family households,,,,,,,,,,,,,16399.0,,,,,18966.0,,21356.0,22650.0,23162.0,22995.0,23065.0,23774.0,24848.0,24810.0,22555.0,17532.0,15317.0,14202.0,14668.0,14956.0,15072.0,15479.0,16269.0,17125.0,17254.0,18521.0,,
Hungary,One person households,,,,,,,,,6119.0,,,5816.0,,,,,5604.0,,,,,,7592.0,,7787.0,,8384.0,,,7631.0,,,9679.0,,,,,,,,
Hungary,Couples without children,,,,,,,,,9228.0,,,8492.0,,,,,7744.0,,,,,,10461.0,,10857.0,,10868.0,,,11570.0,,,12954.0,,,,,,,,
Hungary,Couples with children,,,,,,,,,11717.0,,,8718.0,,,,,8395.0,,,,,,10853.0,,10327.0,,9723.0,,,9655.0,,,12173.0,,,,,,,,
Hungary,Single parents,,,,,,,,,8607.0,,,7705.0,,,,,5755.0,,,,,,7033.0,,8058.0,,7437.0,,,6625.0,,,9596.0,,,,,,,,
Hungary,Other family / non-family households,,,,,,,,,11658.0,,,9814.0,,,,,8956.0,,,,,,11745.0,,12383.0,,11235.0,,,11105.0,,,14689.0,,,,,,,,
Iceland,One person households,,,,,,,,,,,,,,,,,,,,,18937.0,19984.0,24308.0,24601.0,24975.0,24260.0,21388.0,19865.0,19949.0,19928.0,20943.0,21252.0,22749.0,24782.0,27043.0,,,,,,
Iceland,Couples without children,,,,,,,,,,,,,,,,,,,,,28664.0,30330.0,32039.0,34652.0,36705.0,38511.0,34706.0,30395.0,29912.0,30958.0,32411.0,33247.0,35325.0,39476.0,40567.0,,,,,,
Iceland,Couples with children,,,,,,,,,,,,,,,,,,,,,30086.0,31060.0,33063.0,36363.0,37637.0,36592.0,33298.0,31504.0,29326.0,30544.0,31195.0,32979.0,35542.0,37056.0,39853.0,,,,,,
Iceland,Single parents,,,,,,,,,,,,,,,,,,,,,20126.0,22698.0,23044.0,23597.0,23235.0,23442.0,21232.0,19876.0,18746.0,20342.0,20307.0,20175.0,22625.0,23902.0,26865.0,,,,,,
Iceland,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,36534.0,36250.0,38444.0,42269.0,45862.0,43550.0,38412.0,35893.0,34105.0,36672.0,38209.0,39050.0,43450.0,43511.0,46317.0,,,,,,
Ireland,One person households,,,,,,,,,,,,8762.0,9004.0,8996.0,,,,11130.0,,11979.0,12508.0,13756.0,14384.0,16135.0,16319.0,15441.0,15670.0,15945.0,15047.0,14448.0,15147.0,14765.0,15133.0,16210.0,17168.0,18704.0,20243.0,20465.0,20504.0,,
Ireland,Couples without children,,,,,,,,,,,,17254.0,18482.0,18452.0,,,,22073.0,,24548.0,24114.0,25329.0,25792.0,28386.0,28573.0,27353.0,26959.0,28219.0,25872.0,26278.0,25473.0,27118.0,27852.0,27620.0,31059.0,31844.0,35042.0,35934.0,36263.0,,
Ireland,Couples with children,,,,,,,,,,,,15775.0,15997.0,17815.0,,,,23200.0,,25692.0,26129.0,26238.0,27877.0,30278.0,29332.0,26942.0,25202.0,24308.0,23883.0,23790.0,24224.0,25649.0,26925.0,27738.0,29465.0,30136.0,30415.0,32896.0,34699.0,,
Ireland,Single parents,,,,,,,,,,,,6587.0,7500.0,9368.0,,,,11459.0,,14254.0,13504.0,15423.0,16431.0,18136.0,17761.0,16485.0,16158.0,15972.0,15576.0,14576.0,14766.0,15345.0,15214.0,16276.0,17864.0,18373.0,18568.0,21444.0,20713.0,,
Ireland,Other family / non-family households,,,,,,,,,,,,18006.0,18840.0,18797.0,,,,25506.0,,28026.0,30006.0,30713.0,30385.0,31636.0,31174.0,29485.0,29407.0,26771.0,25122.0,25326.0,25906.0,28226.0,28659.0,29908.0,33521.0,32957.0,35152.0,36934.0,36818.0,,
Israel,One person households,,,,,,,,,,,,,,,,,,,13040.0,11509.0,13044.0,13333.0,13702.0,13317.0,14373.0,14455.0,14091.0,14648.0,14538.0,16066.0,15974.0,16507.0,16606.0,17262.0,17550.0,19462.0,18389.0,17484.0,17207.0,,
Israel,Couples without children,,,,,,,,,,,,,,,,,,,18170.0,16210.0,18071.0,19260.0,19104.0,19628.0,20226.0,20160.0,20249.0,20792.0,21831.0,24317.0,24505.0,24886.0,25889.0,27298.0,27590.0,28737.0,26891.0,27245.0,26562.0,,
Israel,Couples with children,,,,,,,,,,,,,,,,,,,15728.0,13875.0,13631.0,14283.0,14959.0,14955.0,15898.0,15675.0,15839.0,16518.0,16511.0,17465.0,18914.0,19223.0,20180.0,20717.0,22029.0,23082.0,22350.0,21999.0,22618.0,,
Israel,Single parents,,,,,,,,,,,,,,,,,,,9728.0,9350.0,9766.0,9397.0,9485.0,10681.0,11337.0,13016.0,11273.0,10762.0,11065.0,12565.0,13780.0,13621.0,15341.0,14686.0,16665.0,15375.0,18233.0,18130.0,16625.0,,
Israel,Other family / non-family households,,,,,,,,,,,,,,,,,,,17679.0,17450.0,17062.0,17907.0,17446.0,19608.0,20111.0,20628.0,20781.0,20699.0,20913.0,20744.0,22786.0,23999.0,24050.0,25378.0,26561.0,26168.0,25668.0,25630.0,25620.0,,
Italy,One person households,,13139.0,,12555.0,14089.0,,15645.0,,15758.0,,13442.0,,14695.0,,,15646.0,,16411.0,,16415.0,,18827.0,,19577.0,,18669.0,,18559.0,,17160.0,,17097.0,,18619.0,,,,18957.0,,,
Italy,Couples without children,,15817.0,,15832.0,17969.0,,19111.0,,19303.0,,18444.0,,18329.0,,,19251.0,,20059.0,,19920.0,,20779.0,,22393.0,,21834.0,,21864.0,,19740.0,,21405.0,,22067.0,,,,21184.0,,,
Italy,Couples with children,,16371.0,,15452.0,16692.0,,18763.0,,18861.0,,17395.0,,16681.0,,,18368.0,,18376.0,,18990.0,,18268.0,,19901.0,,19190.0,,18944.0,,17265.0,,18091.0,,17611.0,,,,18126.0,,,
Italy,Single parents,,14323.0,,13974.0,15578.0,,14614.0,,15469.0,,11307.0,,10960.0,,,14250.0,,15709.0,,13592.0,,16463.0,,13582.0,,15805.0,,14910.0,,11217.0,,9593.0,,11724.0,,,,12082.0,,,
Italy,Other family / non-family households,,20331.0,,19515.0,23620.0,,24186.0,,24468.0,,22899.0,,22139.0,,,23854.0,,24169.0,,23850.0,,24054.0,,25145.0,,25536.0,,24208.0,,21345.0,,20188.0,,21126.0,,,,22665.0,,,
Japan,One person households,,,,,,,,,,,,,,,,,,,,,,,,,,18467.0,19045.0,18900.0,18981.0,19035.0,18319.0,18760.0,19308.0,19756.0,17468.0,18858.0,18522.0,18987.0,,,
Japan,Couples without children,,,,,,,,,,,,,,,,,,,,,,,,,,25767.0,25876.0,25842.0,24543.0,24482.0,23890.0,23584.0,23846.0,22958.0,22503.0,23738.0,24377.0,23436.0,,,
Japan,Couples with children,,,,,,,,,,,,,,,,,,,,,,,,,,26426.0,25459.0,25907.0,25334.0,24884.0,25144.0,25663.0,25881.0,26210.0,27125.0,27171.0,27118.0,28746.0,,,
Japan,Single parents,,,,,,,,,,,,,,,,,,,,,,,,,,16766.0,19329.0,17061.0,21678.0,20219.0,20454.0,16559.0,19214.0,17654.0,21057.0,18816.0,21898.0,18205.0,,,
Japan,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,,,,,28410.0,28458.0,28572.0,25902.0,27381.0,26592.0,26300.0,26836.0,25522.0,25774.0,24856.0,24579.0,26022.0,,,
South Korea,One person households,,,,,,,,,,,,,,,,,,,,,,,,12992.0,,13129.0,,12072.0,,12469.0,,12255.0,,12513.0,13216.0,13769.0,14358.0,16552.0,18168.0,,
South Korea,Couples without children,,,,,,,,,,,,,,,,,,,,,,,,17078.0,,16481.0,,16810.0,,17286.0,,18994.0,,21203.0,22302.0,22787.0,23594.0,24827.0,26522.0,,
South Korea,Couples with children,,,,,,,,,,,,,,,,,,,,,,,,21971.0,,22354.0,,22489.0,,23936.0,,24617.0,,27997.0,29081.0,29679.0,31131.0,31816.0,33028.0,,
South Korea,Single parents,,,,,,,,,,,,,,,,,,,,,,,,16990.0,,16425.0,,16751.0,,20065.0,,22446.0,,13141.0,14118.0,14188.0,16899.0,18179.0,18611.0,,
South Korea,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,,,21338.0,,21737.0,,22960.0,,24730.0,,25272.0,,30627.0,30885.0,32829.0,33461.0,34428.0,35371.0,,
Lithuania,One person households,,,,,,,,,,,,,,,,,,,,,,,,,,,7208.0,6826.0,6890.0,7330.0,7207.0,7260.0,7883.0,8082.0,8359.0,9495.0,10521.0,12106.0,12636.0,,
Lithuania,Couples without children,,,,,,,,,,,,,,,,,,,,,,,,,,,11816.0,10629.0,11246.0,11803.0,11883.0,12288.0,14341.0,14947.0,15603.0,18331.0,19347.0,21965.0,21206.0,,
Lithuania,Couples with children,,,,,,,,,,,,,,,,,,,,,,,,,,,10567.0,9946.0,11628.0,11154.0,12013.0,14396.0,14636.0,15895.0,17550.0,18056.0,21053.0,23704.0,23548.0,,
Lithuania,Single parents,,,,,,,,,,,,,,,,,,,,,,,,,,,8043.0,7663.0,7591.0,6795.0,6588.0,7499.0,9432.0,9234.0,10120.0,10287.0,11247.0,13537.0,15454.0,,
Lithuania,Other family / non-family households,,,,,,,,,,,,,,,,,,,,,,,,,,,12259.0,12087.0,12665.0,13454.0,14169.0,15174.0,16504.0,17192.0,18498.0,20136.0,21541.0,22735.0,23071.0,,
Luxembourg,One person households,,,22138.0,24586.0,25925.0,27759.0,28932.0,30009.0,33106.0,33117.0,33260.0,30622.0,31597.0,31482.0,32671.0,32581.0,33753.0,34705.0,36765.0,38333.0,40232.0,40455.0,38311.0,38592.0,39889.0,40735.0,39267.0,37595.0,39246.0,39610.0,39674.0,37117.0,37739.0,39318.0,37386.0,39424.0,40763.0,45866.0,44153.0,44860.0,46068.0
Luxembourg,Couples without children,,,26843.0,29256.0,30838.0,32314.0,34124.0,35997.0,36040.0,36673.0,36886.0,31647.0,33683.0,34272.0,36180.0,38061.0,39065.0,39207.0,40030.0,41795.0,42458.0,44005.0,44827.0,44787.0,44887.0,46377.0,49676.0,48917.0,49325.0,48699.0,48859.0,47149.0,47616.0,50395.0,49955.0,50160.0,52590.0,55583.0,58803.0,59844.0,60467.0
Luxembourg,Couples with children,,,23833.0,24782.0,26407.0,27532.0,29530.0,30848.0,31706.0,32819.0,33440.0,31826.0,31986.0,31862.0,32844.0,32328.0,34024.0,33427.0,35336.0,38269.0,38804.0,39615.0,41175.0,40947.0,41466.0,38947.0,40160.0,39569.0,37844.0,37754.0,37704.0,39574.0,39387.0,44184.0,38824.0,39928.0,41598.0,44917.0,47755.0,48021.0,47724.0
